N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
78.12,71.43,0xB9FED74f469C3fe70582b307934EDE3DAA47A2cB,smart-contract-sanctuary-ethereum/contracts/mainnet/b9/B9FED74f469C3fe70582b307934EDE3DAA47A2cB_InstaFlashAggregatorV2.sol
75.00,77.78,0xE75512aA3bec8f00434bBD6Ad8b0A3FbFF100AD6,smart-contract-sanctuary-ethereum/contracts/mainnet/e7/E75512aA3bec8f00434bBD6Ad8b0A3FbFF100AD6_MGLand.sol
71.88,70.59,0xF3a605DA753e9dE545841de10EA8bFfBd1Da9C75,smart-contract-sanctuary-ethereum/contracts/mainnet/f3/F3a605DA753e9dE545841de10EA8bFfBd1Da9C75_WeightedPool2Tokens.sol
68.75,81.08,0xF4b31b9BC6De7DE8A86724B7F4C19921334DD89C,smart-contract-sanctuary-ethereum/contracts/mainnet/f4/F4b31b9BC6De7DE8A86724B7F4C19921334DD89C_AdataPrivateSale.sol
65.62,85.29,0x1aF7eD51C29943E2dcc883Aa490Bb37a76c4d923,smart-contract-sanctuary-ethereum/contracts/mainnet/1a/1aF7eD51C29943E2dcc883Aa490Bb37a76c4d923_DroppingNowMarketplace.sol
65.62,77.78,0x516be33ed153a2aEA73f395ed646fA88228F481c,smart-contract-sanctuary-ethereum/contracts/mainnet/51/516be33ed153a2aEA73f395ed646fA88228F481c_CitadelV2Strategy.sol
65.62,77.78,0x3e957eA138128A06dEF93969643BC9c8447B2C3F,smart-contract-sanctuary-ethereum/contracts/mainnet/3e/3e957eA138128A06dEF93969643BC9c8447B2C3F_CitadelV2Strategy.sol
65.62,77.78,0x20a671BD1CEdC0C4ac5f74b14ab76dE8BC25B33C,smart-contract-sanctuary-ethereum/contracts/mainnet/20/20a671BD1CEdC0C4ac5f74b14ab76dE8BC25B33C_CitadelV2Strategy.sol
59.38,78.38,0xb84A34594396528a8dfFB96302E91FAe8a3ab384,smart-contract-sanctuary-ethereum/contracts/mainnet/b8/b84A34594396528a8dfFB96302E91FAe8a3ab384_AdataPublicSale.sol
