File Path,N-gram Execution Time,N-gram Retrieved Records,Levenshtein Execution Time,Levenshtein Retrieved Records
stack_overflow/successfully_parsed_filtered/74339088_0.sol,0.2302556037902832,0,7.152557373046875e-07,0
stack_overflow/successfully_parsed_filtered/59430321_0.sol,0.35854530334472656,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/72627936_0.sol,0.27239179611206055,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/69178874_3.sol,1.2256977558135986,1000,0.4590420722961426,731
stack_overflow/successfully_parsed_filtered/75110157_0.sol,0.5441718101501465,0,7.152557373046875e-07,0
stack_overflow/successfully_parsed_filtered/75104963_0.sol,0.08912396430969238,38,0.11847877502441406,0
stack_overflow/successfully_parsed_filtered/58229515_0.sol,0.05135488510131836,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/69171562_0.sol,0.0710151195526123,8,0.015204191207885742,0
stack_overflow/successfully_parsed_filtered/56236712_0.sol,0.03499627113342285,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/71441521_0.sol,0.046836137771606445,0,7.152557373046875e-07,0
stack_overflow/successfully_parsed_filtered/70548074_0.sol,0.04092526435852051,0,9.5367431640625e-07,0
stack_overflow/successfully_parsed_filtered/74287258_0.sol,0.2884213924407959,40,0.019871234893798828,7
stack_overflow/successfully_parsed_filtered/72415879_0.sol,0.6125669479370117,0,9.5367431640625e-07,0
stack_overflow/successfully_parsed_filtered/51664226_0.sol,0.2543766498565674,27,0.07089734077453613,4
stack_overflow/successfully_parsed_filtered/65507356_1.sol,0.09468483924865723,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/68548052_4.sol,0.036040544509887695,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/70628980_0.sol,1.246281385421753,1000,1.1776690483093262,99
stack_overflow/successfully_parsed_filtered/49959040_0.sol,0.3568720817565918,154,0.5344192981719971,0
stack_overflow/successfully_parsed_filtered/65384415_0.sol,0.9073848724365234,130,1.2462215423583984,102
stack_overflow/successfully_parsed_filtered/73080865_0.sol,0.03273940086364746,0,2.384185791015625e-07,0
stack_overflow/successfully_parsed_filtered/75150391_2.sol,0.2984812259674072,493,0.7067432403564453,0
stack_overflow/successfully_parsed_filtered/66118102_3.sol,0.03972911834716797,0,7.152557373046875e-07,0
stack_overflow/successfully_parsed_filtered/67200962_0.sol,0.036873579025268555,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/68021170_1.sol,0.03497719764709473,16,0.02242112159729004,0
stack_overflow/successfully_parsed_filtered/67103787_1.sol,0.1261460781097412,134,0.7928903102874756,0
stack_overflow/successfully_parsed_filtered/59213828_0.sol,0.03273725509643555,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/70946679_0.sol,0.6376049518585205,1000,0.20267486572265625,844
stack_overflow/successfully_parsed_filtered/69292753_0.sol,0.06307339668273926,5,0.040548086166381836,0
stack_overflow/successfully_parsed_filtered/74442505_0.sol,0.07557511329650879,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/69001508_1.sol,0.006250858306884766,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/63835302_2.sol,0.3312709331512451,1000,0.1012411117553711,0
stack_overflow/successfully_parsed_filtered/68950518_0.sol,0.029291629791259766,0,7.152557373046875e-07,0
stack_overflow/successfully_parsed_filtered/70554120_1.sol,0.060150146484375,0,1.1920928955078125e-06,0
stack_overflow/successfully_parsed_filtered/48664570_0.sol,0.6563155651092529,1000,0.6938438415527344,843
stack_overflow/successfully_parsed_filtered/72190423_0.sol,0.04934573173522949,0,4.76837158203125e-07,0
stack_overflow/successfully_parsed_filtered/57991828_3.sol,0.06432294845581055,0,1.1920928955078125e-06,0
