N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
95.45,97.83,0x02888e65324a98219c26f292e7cd3e52ef39c5c2,smart-contract-sanctuary-ethereum/contracts/mainnet/02/02888e65324a98219c26f292e7cd3e52ef39c5c2_RMD.sol
95.45,97.83,0xc892f5113683b3d965989Fd9FEA3650BE4c12573,smart-contract-sanctuary-ethereum/contracts/mainnet/c8/c892f5113683b3d965989Fd9FEA3650BE4c12573_EauDeParfum.sol
95.45,95.65,0x4690b346a570a3604433fad6296c23e305afb432,smart-contract-sanctuary-ethereum/contracts/mainnet/46/4690b346a570a3604433fad6296c23e305afb432_Adapto.sol
95.45,97.83,0x707491fbEb8d91097c827343BBdD65A3f7f94C2d,smart-contract-sanctuary-ethereum/contracts/mainnet/70/707491fbEb8d91097c827343BBdD65A3f7f94C2d_DarkBrandon.sol
95.45,72.88,0xccf2354d1be5e84e24d563f8a9a33b0563ff553f,smart-contract-sanctuary-ethereum/contracts/mainnet/cc/ccf2354d1be5e84e24d563f8a9a33b0563ff553f_CakeStack.sol
95.45,72.88,0x56d49c79413a0072313b1d4cfe0d3234d13decff,smart-contract-sanctuary-ethereum/contracts/mainnet/56/56d49c79413a0072313b1d4cfe0d3234d13decff_DOGEBOLIC.sol
95.45,72.88,0x9b707b728d741982b8a94ff6af90d5d2ee653988,smart-contract-sanctuary-ethereum/contracts/mainnet/9b/9b707b728d741982b8a94ff6af90d5d2ee653988_FetchDC.sol
95.45,72.88,0xba7cc8894db7e03796b66b56d20ee1345d60a3eb,smart-contract-sanctuary-ethereum/contracts/mainnet/ba/ba7cc8894db7e03796b66b56d20ee1345d60a3eb_DCFC.sol
95.45,72.88,0xdbda484c68af3b266b6d73cd4c4160e273813937,smart-contract-sanctuary-ethereum/contracts/mainnet/db/dbda484c68af3b266b6d73cd4c4160e273813937_DogeMaxi.sol
90.91,95.65,0x2703C2472eC63A35B246A3A7fA4Af807cd5E12Be,smart-contract-sanctuary-ethereum/contracts/mainnet/27/2703C2472eC63A35B246A3A7fA4Af807cd5E12Be_USDCReceiver.sol
90.91,95.65,0xb2d077a393440a1e6187F81bAD21462dEeA19F1B,smart-contract-sanctuary-ethereum/contracts/mainnet/b2/b2d077a393440a1e6187F81bAD21462dEeA19F1B_Faucet3DC.sol
90.91,95.65,0x5242176d73623cbe6eace94c51954be03c2ea361,smart-contract-sanctuary-ethereum/contracts/mainnet/52/5242176d73623cbe6eace94c51954be03c2ea361_Unilock.sol
90.91,95.65,0xae91853153ac04ce748976534b653133c4e8ac4b,smart-contract-sanctuary-ethereum/contracts/mainnet/ae/ae91853153ac04ce748976534b653133c4e8ac4b_Unilock.sol
90.91,71.19,0x1c181970061Fb1980762B3431caA01C4572556aC,smart-contract-sanctuary-ethereum/contracts/mainnet/1c/1c181970061Fb1980762B3431caA01C4572556aC_ReserveManager.sol
90.91,71.19,0x5a6A7B9CC61867bA692ED1e3A42E7ED3f68a2C91,smart-contract-sanctuary-ethereum/contracts/mainnet/5a/5a6A7B9CC61867bA692ED1e3A42E7ED3f68a2C91_ReserveManager.sol
90.91,80.70,0xeD6f839C37A2A7C7964bD863A9DB4E1e63962970,smart-contract-sanctuary-ethereum/contracts/mainnet/ed/eD6f839C37A2A7C7964bD863A9DB4E1e63962970_S3ETHAavemStableUSDC.sol
