File Path,N-gram Execution Time,N-gram Retrieved Records,Levenshtein Execution Time,Levenshtein Retrieved Records
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/62073437_3.sol,7.858832836151123,1000,0.160599946975708,16
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/69980825_0.sol,8.363700866699219,354,1.006437063217163,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/51748576_1.sol,17.84604001045227,1000,2.0367257595062256,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/67485324_0.sol,25.983793258666992,1000,2.243507146835327,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72754586_1.sol,12.393489122390747,1000,0.2045438289642334,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70084327_0.sol,14.050883054733276,1000,0.3054850101470947,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/67497195_0.sol,8.078831911087036,1000,0.09227275848388672,1
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/71878595_0.sol,11.911867141723633,1000,0.4592430591583252,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/44330674_0.sol,8.550477027893066,1000,0.3039360046386719,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70148129_0.sol,1.1454010009765625,1000,0.318511962890625,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70580169_1.sol,0.0073659420013427734,0,7.152557373046875e-07,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/71281058_0.sol,6.915796995162964,1000,0.35187387466430664,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72592368_1.sol,0.9600980281829834,1000,2.5885369777679443,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72941096_0.sol,1.2889409065246582,1000,0.13756918907165527,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/66615413_0.sol,2.546434164047241,1000,0.35363078117370605,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/68909034_0.sol,11.69648790359497,1000,3.04967999458313,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/74965583_2.sol,0.010731935501098633,0,7.152557373046875e-07,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/50441273_1.sol,2.4876511096954346,1000,0.34261488914489746,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/62224892_0.sol,2.343677282333374,1000,0.18695402145385742,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/74834523_0.sol,3.333526849746704,1000,0.5998461246490479,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/67649569_0.sol,2.8441238403320312,1000,0.06971502304077148,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/66735307_3.sol,1.4218931198120117,1000,0.3178079128265381,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/62222704_1.sol,2.442595958709717,1000,0.13328981399536133,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/71157544_0.sol,1.2177391052246094,1000,0.10155916213989258,9
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70243534_0.sol,0.3790280818939209,1000,0.4263460636138916,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/57690326_1.sol,1.3319091796875,1000,0.1270458698272705,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/68900508_1.sol,2.610663890838623,895,0.5330052375793457,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72254289_3.sol,1.1659557819366455,1000,0.07316398620605469,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/67771519_1.sol,5.765753269195557,1000,1.7294020652770996,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/74505084_1.sol,0.7274219989776611,1000,0.07319211959838867,681
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/71846672_2.sol,1.203294038772583,179,0.7956280708312988,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70932598_0.sol,36.999687910079956,1000,11.447997808456421,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/71053725_2.sol,0.5722911357879639,1000,0.09712481498718262,994
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/46478646_1.sol,0.8055739402770996,316,0.46384572982788086,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/69258120_0.sol,1.531775951385498,1000,0.07550406455993652,19
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72195399_0.sol,0.9349110126495361,1000,0.3178527355194092,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70282791_0.sol,2.7717440128326416,1000,0.375870943069458,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70760635_1.sol,1.7376902103424072,1000,0.33350586891174316,888
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/72122654_1.sol,1.8741869926452637,1000,0.136688232421875,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/42694853_2.sol,1.8105218410491943,1000,0.10771322250366211,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/67677535_0.sol,2.5126781463623047,1000,0.8268759250640869,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/69514088_0.sol,1.4132351875305176,1000,0.2200760841369629,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/52977068_0.sol,0.45571208000183105,1000,0.33614206314086914,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/73111798_0.sol,0.5250999927520752,1000,0.3070859909057617,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/70549883_0.sol,1.0173671245574951,1000,0.22610211372375488,0
../../data-collection/snippets/parser/snippet_parser/stack_overflow/successfully_parsed/74912230_0.sol,0.8774652481079102,1000,0.26808810234069824,0
