N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
93.33,100.00,0x2307cdd65605e5030928d2014ae6abda2a2a0aa8,smart-contract-sanctuary-ethereum/contracts/mainnet/23/2307cdd65605e5030928d2014ae6abda2a2a0aa8_Splitter.sol
93.33,90.00,0x025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0,smart-contract-sanctuary-ethereum/contracts/mainnet/02/025cd28d7ef83e1c2ffe511d5f9290d54ba5dcf0_ProductionUnitToken.sol
93.33,90.00,0x21adea9cae9315b037dc6403af64f3d54fce3223,smart-contract-sanctuary-ethereum/contracts/mainnet/21/21adea9cae9315b037dc6403af64f3d54fce3223_MoonInc.sol
93.33,90.00,0xedfb84a94051f49b9c65cee01a98d1fd802f3e6d,smart-contract-sanctuary-ethereum/contracts/mainnet/ed/edfb84a94051f49b9c65cee01a98d1fd802f3e6d_MoonInc.sol
86.67,91.07,0x248fda6a145642bd9bba9d5d349164e8ffe933cc,smart-contract-sanctuary-ethereum/contracts/mainnet/24/248fda6a145642bd9bba9d5d349164e8ffe933cc_BEthy.sol
