N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
100.00,92.31,0x4a435233fE39459ef51F6986F3108DE277cF7A70,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/4a/4a435233fE39459ef51F6986F3108DE277cF7A70_BrockSeals.sol
100.00,96.15,0xAd75ad0e6360E3524DF69594e6F349e41919D34b,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/ad/Ad75ad0e6360E3524DF69594e6F349e41919D34b_ScabShop.sol
100.00,100.00,0xef5cf7d2bc437826e3fa1069b9ba6af94faae9e7,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/ef/ef5cf7d2bc437826e3fa1069b9ba6af94faae9e7_SteamPunk.sol
100.00,92.31,0x9DBD65FE16Ee8d874B702d773c10b17FdD5F8459,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/9d/9DBD65FE16Ee8d874B702d773c10b17FdD5F8459_PublicResolver.sol
100.00,96.15,0x431c99cda2e945593bb7b9f4777c01b5d1fbbe36,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/43/431c99cda2e945593bb7b9f4777c01b5d1fbbe36_CathedrafinanceERC20.sol
100.00,96.15,0xa6eedfdba0ecaeaf243ccabaa29a5ca3df77499d,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/a6/a6eedfdba0ecaeaf243ccabaa29a5ca3df77499d_CathedrafinanceERC20.sol
100.00,100.00,0x49ac634B3757322431984E0B93456ebFfd4C5e44,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/49/49ac634B3757322431984E0B93456ebFfd4C5e44_FarmMinter.sol
100.00,100.00,0x38221A026370360d8C0767C232F39F72F8f3fFde,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/38/38221A026370360d8C0767C232F39F72F8f3fFde_GenesisToken.sol
100.00,100.00,0x03489f499F8015E2a1229e1F32b0Dd8f92eC9b65,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/03/03489f499F8015E2a1229e1F32b0Dd8f92eC9b65_KAKACard721.sol
100.00,100.00,0xEBf19415d94be89A1d692F82af391685dC1Bff79,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/eb/EBf19415d94be89A1d692F82af391685dC1Bff79_ERC11554k.sol
100.00,100.00,0xf1739d53E816212A788511E3B42F8604a9417a2A,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/f1/f1739d53E816212A788511E3B42F8604a9417a2A_LazyComics.sol
100.00,100.00,0x043bf914867C535d76A31b6675497eE3043c151E,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/04/043bf914867C535d76A31b6675497eE3043c151E_UnderworldI.sol
100.00,100.00,0x2121bc170a8ef73a5cf576bdf5d55f916d58b18b,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/21/2121bc170a8ef73a5cf576bdf5d55f916d58b18b_TwentySevenTimes.sol
100.00,100.00,0x4d701B75dDDb78007aFF5758e1E73A2e9968280b,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/4d/4d701B75dDDb78007aFF5758e1E73A2e9968280b_Death.sol
100.00,100.00,0x938e95271311641dc88fedaa6d7b9afdc875daa9,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/93/938e95271311641dc88fedaa6d7b9afdc875daa9_coic.sol
100.00,100.00,0xE10250464F9a59435705f842e0E5958Ba4F2071A,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/e1/E10250464F9a59435705f842e0E5958Ba4F2071A_ERC721Subset.sol
100.00,100.00,0xb2d45d740646f3890fe17536d4a9878d9a80db4a,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/b2/b2d45d740646f3890fe17536d4a9878d9a80db4a_SlayToEarnItems.sol
100.00,100.00,0x3DE3159d8a7F556f4D030BddAD0C339bfdfbc73f,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/3d/3DE3159d8a7F556f4D030BddAD0C339bfdfbc73f_SlayToEarnItems.sol
100.00,100.00,0xabDF09a01cc4D50E61eA60bB3a947A81DE74D1fF,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/ab/abDF09a01cc4D50E61eA60bB3a947A81DE74D1fF_UnderworldI.sol
100.00,100.00,0xCB31Df6EF6F2fD2686E5a6710d0Cbe0333A4858F,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/cb/CB31Df6EF6F2fD2686E5a6710d0Cbe0333A4858F_pNounsSBT.sol
100.00,92.31,0x7453E2F346fE58b948278dB12d4a9C5ECfA2259d,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/74/7453E2F346fE58b948278dB12d4a9C5ECfA2259d_MerkleDistributor.sol
100.00,100.00,0xB7F7971926CC0bA223a8e36232E6Da8b0F5C887D,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/b7/B7F7971926CC0bA223a8e36232E6Da8b0F5C887D_MechanizedAbstractions.sol
100.00,96.15,0x78d7480afcb1c2310917fda95e96ca4e1c06ccff,../../../../Git/cpg-contract-checker/data-collection/source-code/smart-contract-sanctuary-ethereum/contracts/mainnet/78/78d7480afcb1c2310917fda95e96ca4e1c06ccff_LayerZeroPipe.sol
