N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
75.00,71.43,0x7001B3Ff0b8a8a32C2c0606f8F067404bEF99A41,smart-contract-sanctuary-ethereum/contracts/mainnet/70/7001B3Ff0b8a8a32C2c0606f8F067404bEF99A41_MainFactory.sol
66.67,71.43,0x00fc2e075bc935c7c4283d277b90e6b9c822a105,smart-contract-sanctuary-ethereum/contracts/mainnet/00/00fc2e075bc935c7c4283d277b90e6b9c822a105_PoolManager.sol
66.67,71.43,0x6A0AC04f5C2A10297D5FA79FA6358837a8770041,smart-contract-sanctuary-ethereum/contracts/mainnet/6a/6A0AC04f5C2A10297D5FA79FA6358837a8770041_AaveLinearPoolFactory.sol
66.67,71.43,0x82698aeCc9E28e9Bb27608Bd52cF57f704BD1B83,smart-contract-sanctuary-ethereum/contracts/mainnet/82/82698aeCc9E28e9Bb27608Bd52cF57f704BD1B83_AaveLinearPool.sol
66.67,71.43,0x2F4eb100552ef93840d5aDC30560E5513DFfFACb,smart-contract-sanctuary-ethereum/contracts/mainnet/2f/2F4eb100552ef93840d5aDC30560E5513DFfFACb_AaveLinearPool.sol
66.67,71.43,0xae37D54Ae477268B9997d4161B96b8200755935c,smart-contract-sanctuary-ethereum/contracts/mainnet/ae/ae37D54Ae477268B9997d4161B96b8200755935c_AaveLinearPool.sol
66.67,71.43,0x4764F454DfF3a0121A0D61e262344ffcd5236c4b,smart-contract-sanctuary-ethereum/contracts/mainnet/47/4764F454DfF3a0121A0D61e262344ffcd5236c4b_Lfi.sol
66.67,71.43,0x8f4DB3B485E4c9d6E1545cAb8614cA7266cD60F5,smart-contract-sanctuary-ethereum/contracts/mainnet/8f/8f4DB3B485E4c9d6E1545cAb8614cA7266cD60F5_Lfi.sol
66.67,71.43,0x04f410C5158685dB2E0775f42F4F676777f976B0,smart-contract-sanctuary-ethereum/contracts/mainnet/04/04f410C5158685dB2E0775f42F4F676777f976B0_PolygonPool.sol
66.67,71.43,0xD042B9F61705fA5D9fabe8841beb6dAC78bED2E2,smart-contract-sanctuary-ethereum/contracts/mainnet/d0/D042B9F61705fA5D9fabe8841beb6dAC78bED2E2_SetToken.sol
66.67,71.43,0x359e25A9B4AaD2960C413F5bCd56BcA8fABdfe40,smart-contract-sanctuary-ethereum/contracts/mainnet/35/359e25A9B4AaD2960C413F5bCd56BcA8fABdfe40_PolygonPool_R4.sol
66.67,71.43,0x4f07935a56686fB83DeF4A935D1248F2C1635ff0,smart-contract-sanctuary-ethereum/contracts/mainnet/4f/4f07935a56686fB83DeF4A935D1248F2C1635ff0_PolygonPool_R3.sol
66.67,71.43,0x6913030B113F368b511D1ef13B53e817c6071F0A,smart-contract-sanctuary-ethereum/contracts/mainnet/69/6913030B113F368b511D1ef13B53e817c6071F0A_PolygonPool_R2.sol
66.67,71.43,0x4d4442Bd5b7a7721794cc98F753BFCB66De590AE,smart-contract-sanctuary-ethereum/contracts/mainnet/4d/4d4442Bd5b7a7721794cc98F753BFCB66De590AE_FeeTierStrate.sol
66.67,71.43,0xFb5d77CFDD8DD41F97A83d3c590fDbc8e20d1a06,smart-contract-sanctuary-ethereum/contracts/mainnet/fb/Fb5d77CFDD8DD41F97A83d3c590fDbc8e20d1a06_Seed.sol
66.67,71.43,0x6342516ad91E7a4149A5Fa033B5C7AAc1351e8D0,smart-contract-sanctuary-ethereum/contracts/mainnet/63/6342516ad91E7a4149A5Fa033B5C7AAc1351e8D0_SignalSuscriptionModule.sol
