File Path,N-gram Execution Time,N-gram Retrieved Records,Levenshtein Execution Time,Levenshtein Retrieved Records
stack_overflow/successfully_parsed_filtered/74339088_0.sol,0.3307480812072754,1000,0.7977359294891357,0
stack_overflow/successfully_parsed_filtered/59430321_0.sol,0.3865680694580078,1000,0.32957887649536133,0
stack_overflow/successfully_parsed_filtered/72627936_0.sol,0.5963952541351318,1000,1.4592094421386719,0
stack_overflow/successfully_parsed_filtered/69178874_3.sol,0.16901445388793945,1000,0.1432795524597168,751
stack_overflow/successfully_parsed_filtered/75110157_0.sol,5.823160171508789,1000,5.88745903968811,0
stack_overflow/successfully_parsed_filtered/75104963_0.sol,0.17701435089111328,1000,0.08738064765930176,21
stack_overflow/successfully_parsed_filtered/58229515_0.sol,0.3160998821258545,1000,0.10281682014465332,0
stack_overflow/successfully_parsed_filtered/69171562_0.sol,0.19698858261108398,1000,0.1911940574645996,0
stack_overflow/successfully_parsed_filtered/56236712_0.sol,0.21251130104064941,1000,0.7643563747406006,0
stack_overflow/successfully_parsed_filtered/71441521_0.sol,0.15572047233581543,1000,0.5104231834411621,0
stack_overflow/successfully_parsed_filtered/70548074_0.sol,1.670459508895874,1000,0.06352901458740234,0
stack_overflow/successfully_parsed_filtered/74287258_0.sol,0.5702013969421387,1000,0.11783027648925781,39
stack_overflow/successfully_parsed_filtered/72415879_0.sol,9.131551027297974,1000,10.021727561950684,26
stack_overflow/successfully_parsed_filtered/51664226_0.sol,0.20520305633544922,1000,0.21145224571228027,18
stack_overflow/successfully_parsed_filtered/65507356_1.sol,2.004526376724243,1000,1.975059986114502,0
stack_overflow/successfully_parsed_filtered/68548052_4.sol,0.2915067672729492,1000,1.1566951274871826,0
stack_overflow/successfully_parsed_filtered/70628980_0.sol,0.14324164390563965,1000,0.20840024948120117,186
stack_overflow/successfully_parsed_filtered/49959040_0.sol,0.40914249420166016,1000,0.161668062210083,0
stack_overflow/successfully_parsed_filtered/65384415_0.sol,10.913718461990356,1000,3.1786181926727295,513
stack_overflow/successfully_parsed_filtered/73080865_0.sol,0.22627735137939453,1000,0.5998868942260742,0
stack_overflow/successfully_parsed_filtered/75150391_2.sol,0.07520914077758789,1000,0.18152546882629395,0
stack_overflow/successfully_parsed_filtered/66118102_3.sol,0.33664727210998535,1000,0.25707364082336426,0
stack_overflow/successfully_parsed_filtered/67200962_0.sol,0.32843923568725586,1000,0.11620688438415527,0
stack_overflow/successfully_parsed_filtered/68021170_1.sol,0.09288573265075684,1000,0.10430431365966797,2
stack_overflow/successfully_parsed_filtered/67103787_1.sol,0.1323549747467041,1000,0.37465786933898926,0
stack_overflow/successfully_parsed_filtered/59213828_0.sol,0.18959927558898926,1000,0.5976736545562744,0
stack_overflow/successfully_parsed_filtered/70946679_0.sol,0.4005546569824219,1000,0.057341814041137695,845
stack_overflow/successfully_parsed_filtered/69292753_0.sol,0.3978695869445801,1000,0.5387647151947021,0
stack_overflow/successfully_parsed_filtered/74442505_0.sol,1.2607316970825195,1000,0.2774617671966553,0
stack_overflow/successfully_parsed_filtered/69001508_1.sol,0.0027489662170410156,0,2.384185791015625e-07,0
stack_overflow/successfully_parsed_filtered/63835302_2.sol,0.048932552337646484,1000,0.0307009220123291,0
stack_overflow/successfully_parsed_filtered/68950518_0.sol,0.585655689239502,1000,0.2601053714752197,0
stack_overflow/successfully_parsed_filtered/70554120_1.sol,0.6920344829559326,1000,0.3608388900756836,0
stack_overflow/successfully_parsed_filtered/48664570_0.sol,0.41771817207336426,1000,0.19968533515930176,900
stack_overflow/successfully_parsed_filtered/72190423_0.sol,0.403170108795166,1000,0.4526944160461426,0
stack_overflow/successfully_parsed_filtered/57991828_3.sol,1.7081201076507568,1000,1.0037519931793213,0
stack_overflow/successfully_parsed_filtered/73526268_0.sol,2.7737395763397217,1000,2.5901615619659424,0
stack_overflow/successfully_parsed_filtered/72943448_1.sol,1.0180954933166504,1000,0.915597677230835,0
stack_overflow/successfully_parsed_filtered/49938672_0.sol,0.10818266868591309,1000,0.17702031135559082,272
stack_overflow/successfully_parsed_filtered/63890735_1.sol,1.627267599105835,1000,0.4962289333343506,0
stack_overflow/successfully_parsed_filtered/54508096_2.sol,0.4237539768218994,1000,0.9471149444580078,0
stack_overflow/successfully_parsed_filtered/73867631_1.sol,0.2533118724822998,1000,0.8436880111694336,508
stack_overflow/successfully_parsed_filtered/74644003_1.sol,0.47341465950012207,645,3.5808699131011963,0
stack_overflow/successfully_parsed_filtered/71074447_3.sol,0.10091066360473633,1000,0.38747358322143555,0
