N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
100.00,100.00,0x3fe3d6f405b5858a320b33fbcb0bea3b2c2eb7be,smart-contract-sanctuary-ethereum/contracts/mainnet/3f/3fe3d6f405b5858a320b33fbcb0bea3b2c2eb7be_MyToken.sol
100.00,100.00,0xb736ef42db215fc748370a63cbca8e4325dde190,smart-contract-sanctuary-ethereum/contracts/mainnet/b7/b736ef42db215fc748370a63cbca8e4325dde190_MyToken.sol
100.00,100.00,0x0d226ce4ae0f37bea0af2dbe8554243175394f80,smart-contract-sanctuary-ethereum/contracts/mainnet/0d/0d226ce4ae0f37bea0af2dbe8554243175394f80_MyToken.sol
100.00,100.00,0xc88354d96755b04b319c31c9c36b36ca862e688f,smart-contract-sanctuary-ethereum/contracts/mainnet/c8/c88354d96755b04b319c31c9c36b36ca862e688f_MyToken.sol
100.00,100.00,0x68f8927b9656c4278f2623323169f54517a38838,smart-contract-sanctuary-ethereum/contracts/mainnet/68/68f8927b9656c4278f2623323169f54517a38838_MyToken.sol
100.00,100.00,0x01b1ccae68dc41d8a2a0f48e8f0d38b0c064ef43,smart-contract-sanctuary-ethereum/contracts/mainnet/01/01b1ccae68dc41d8a2a0f48e8f0d38b0c064ef43_YSS.sol
100.00,100.00,0xDc72AbBE397460f54f0D95B4A20328D4b6bA0937,smart-contract-sanctuary-ethereum/contracts/mainnet/dc/Dc72AbBE397460f54f0D95B4A20328D4b6bA0937_YSS.sol
100.00,100.00,0xeaf75dc0ee2e96ee633193cce9430e48b656af41,smart-contract-sanctuary-ethereum/contracts/mainnet/ea/eaf75dc0ee2e96ee633193cce9430e48b656af41_Owned.sol
100.00,100.00,0x671077C16f819D629c5DDcC23D730a4a5ab928CD,smart-contract-sanctuary-ethereum/contracts/mainnet/67/671077C16f819D629c5DDcC23D730a4a5ab928CD_GFC.sol
100.00,100.00,0x998a87daea2bbcefbacb9fc80e36f0e90501ea05,smart-contract-sanctuary-ethereum/contracts/mainnet/99/998a87daea2bbcefbacb9fc80e36f0e90501ea05_TNCN.sol
100.00,100.00,0x9B13F5260219282464893DBeaDb65000d75E8263,smart-contract-sanctuary-ethereum/contracts/mainnet/9b/9B13F5260219282464893DBeaDb65000d75E8263_GFCB.sol
100.00,100.00,0x5422b8e108c1e361863d9aabdaa72f945c213422,smart-contract-sanctuary-ethereum/contracts/mainnet/54/5422b8e108c1e361863d9aabdaa72f945c213422_HBCM.sol
100.00,100.00,0x54f61b89a0bac15c88c6bddf41573ddc1ba5bf6d,smart-contract-sanctuary-ethereum/contracts/mainnet/54/54f61b89a0bac15c88c6bddf41573ddc1ba5bf6d_LEF.sol
100.00,100.00,0x6f7ad850ef94320cb88f5ae66e5eb8244e81c949,smart-contract-sanctuary-ethereum/contracts/mainnet/6f/6f7ad850ef94320cb88f5ae66e5eb8244e81c949_x32323.sol
100.00,100.00,0x1e33f61ac34763f9146cbe37f9d038cc8e6279d3,smart-contract-sanctuary-ethereum/contracts/mainnet/1e/1e33f61ac34763f9146cbe37f9d038cc8e6279d3_x32323.sol
100.00,100.00,0xffb74c57def8667afadb4e05b64a928047e1c55c,smart-contract-sanctuary-ethereum/contracts/mainnet/ff/ffb74c57def8667afadb4e05b64a928047e1c55c_x32323.sol
100.00,100.00,0xfcd674a2f572ffddc0b51bf87b60d8440427b95f,smart-contract-sanctuary-ethereum/contracts/mainnet/fc/fcd674a2f572ffddc0b51bf87b60d8440427b95f_x32323.sol
100.00,100.00,0xed98b38f4fc2fcc633465b699f6d983d96e1fe8c,smart-contract-sanctuary-ethereum/contracts/mainnet/ed/ed98b38f4fc2fcc633465b699f6d983d96e1fe8c_x32323.sol
