N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
100.00,76.62,0x1D6C596bB5022A4338B6B8651f3ACd4D836EF574,smart-contract-sanctuary-ethereum/contracts/mainnet/1d/1D6C596bB5022A4338B6B8651f3ACd4D836EF574_Insurance.sol
100.00,92.16,0x5a782703fc2090008c59a7734be236506a40e45a,smart-contract-sanctuary-ethereum/contracts/mainnet/5a/5a782703fc2090008c59a7734be236506a40e45a_RepaymentDefault.sol
100.00,90.45,0x00fa44d91d7541d16dd18a48dd6a011de5e887df,smart-contract-sanctuary-ethereum/contracts/mainnet/00/00fa44d91d7541d16dd18a48dd6a011de5e887df_Sale.sol
100.00,96.70,0x0676c860e11ea7b53c09bd7f2adb70fe81c8dd1e,smart-contract-sanctuary-ethereum/contracts/mainnet/06/0676c860e11ea7b53c09bd7f2adb70fe81c8dd1e_BoomerangLiquidity.sol
100.00,96.70,0x703615f014c397fa40750a896d47f7a02bb380de,smart-contract-sanctuary-ethereum/contracts/mainnet/70/703615f014c397fa40750a896d47f7a02bb380de_BoomerangLiquidity.sol
100.00,91.60,0xa56a0fd757c063a6d5d643a41f7bc74be96ba4ed,smart-contract-sanctuary-ethereum/contracts/mainnet/a5/a56a0fd757c063a6d5d643a41f7bc74be96ba4ed_PolicyGroup.sol
100.00,91.60,0xe209a01e25771e5ece6bb40874638a36d4c57650,smart-contract-sanctuary-ethereum/contracts/mainnet/e2/e209a01e25771e5ece6bb40874638a36d4c57650_PolicyGroup.sol
100.00,96.70,0x7ece309bdaf1a2dd3b417ea5b7750eb1b51c4491,smart-contract-sanctuary-ethereum/contracts/mainnet/7e/7ece309bdaf1a2dd3b417ea5b7750eb1b51c4491_BoomerangLiquidity.sol
100.00,96.70,0x9ed484129f09e5a90a13f4e914a0bd6fa08ceba7,smart-contract-sanctuary-ethereum/contracts/mainnet/9e/9ed484129f09e5a90a13f4e914a0bd6fa08ceba7_BoomerangLiquidity.sol
100.00,76.62,0x7b2fd3892a4fe8b4ad935fad496e09921a5ba350,smart-contract-sanctuary-ethereum/contracts/mainnet/7b/7b2fd3892a4fe8b4ad935fad496e09921a5ba350_TalkToExpertPayment.sol
100.00,77.52,0xf118fde3f634e5c47638030ab0514debf39465d1,smart-contract-sanctuary-ethereum/contracts/mainnet/f1/f118fde3f634e5c47638030ab0514debf39465d1_MintHelper.sol
100.00,75.87,0x57d586906cb1b995dfce24730906f59d60490ff6,smart-contract-sanctuary-ethereum/contracts/mainnet/57/57d586906cb1b995dfce24730906f59d60490ff6_FlashLender.sol
100.00,96.70,0x4f6a5e0e91c903c7bf2007b14df4fddcf08d9135,smart-contract-sanctuary-ethereum/contracts/mainnet/4f/4f6a5e0e91c903c7bf2007b14df4fddcf08d9135_BoomerangLiquidity.sol
100.00,96.70,0x3e7c4add320224d124125a6cb8dde2e45407f3dc,smart-contract-sanctuary-ethereum/contracts/mainnet/3e/3e7c4add320224d124125a6cb8dde2e45407f3dc_BoomerangLiquidity.sol
100.00,77.52,0xd79477c9b101cd4a0ad785b5a273af5e59ba918d,smart-contract-sanctuary-ethereum/contracts/mainnet/d7/d79477c9b101cd4a0ad785b5a273af5e59ba918d_MintHelper.sol
100.00,77.52,0xeabe48908503b7efb090f35595fb8d1a4d55bd66,smart-contract-sanctuary-ethereum/contracts/mainnet/ea/eabe48908503b7efb090f35595fb8d1a4d55bd66_MintHelper.sol
100.00,77.52,0x8d83741d6d512adedce8a8086bdd49cbaab601b0,smart-contract-sanctuary-ethereum/contracts/mainnet/8d/8d83741d6d512adedce8a8086bdd49cbaab601b0_SafeMath.sol
100.00,77.52,0x8d7ca5fc297cad2fb05efa3d35bd911a96550580,smart-contract-sanctuary-ethereum/contracts/mainnet/8d/8d7ca5fc297cad2fb05efa3d35bd911a96550580_BurnManager.sol
100.00,85.71,0xc7c79f7d8b02c5a573e7bfde8e392bc532eabe99,smart-contract-sanctuary-ethereum/contracts/mainnet/c7/c7c79f7d8b02c5a573e7bfde8e392bc532eabe99_Bridge.sol
100.00,77.52,0x82f90983fc7a2c742ae639c0a5551a66eb678f16,smart-contract-sanctuary-ethereum/contracts/mainnet/82/82f90983fc7a2c742ae639c0a5551a66eb678f16_SoraToken.sol
100.00,96.70,0x2247fdc0e5de91ae589abfab8b99976d8e9f330b,smart-contract-sanctuary-ethereum/contracts/mainnet/22/2247fdc0e5de91ae589abfab8b99976d8e9f330b_BoomerangLiquidity.sol
100.00,75.87,0xea94f0fffaa4f1c17ba190f5df3b738edcd43228,smart-contract-sanctuary-ethereum/contracts/mainnet/ea/ea94f0fffaa4f1c17ba190f5df3b738edcd43228_Arbitrage.sol
100.00,96.70,0x39d24136e961054a585c69f570af209ad8464d45,smart-contract-sanctuary-ethereum/contracts/mainnet/39/39d24136e961054a585c69f570af209ad8464d45_IronHands.sol
100.00,82.51,0x5be87e2eec56629a223ccd4f4861d2ccace213a9,smart-contract-sanctuary-ethereum/contracts/mainnet/5b/5be87e2eec56629a223ccd4f4861d2ccace213a9_DgxDemurrageReporter.sol
100.00,96.70,0x7183169973eda16209f66a602f2e27e1303bf414,smart-contract-sanctuary-ethereum/contracts/mainnet/71/7183169973eda16209f66a602f2e27e1303bf414_BoomerangLiquidity.sol
100.00,96.70,0xcf265a52d48b1408c00d585e28e0738aae27b0f3,smart-contract-sanctuary-ethereum/contracts/mainnet/cf/cf265a52d48b1408c00d585e28e0738aae27b0f3_BoomerangLiquidity.sol
100.00,77.52,0x83d0d842e6db3b020f384a2af11bd14787bec8e7,smart-contract-sanctuary-ethereum/contracts/mainnet/83/83d0d842e6db3b020f384a2af11bd14787bec8e7_GuildBank.sol
100.00,77.52,0xde02313f8bf17f31380c63e41cdecee98bc2b16d,smart-contract-sanctuary-ethereum/contracts/mainnet/de/de02313f8bf17f31380c63e41cdecee98bc2b16d_Burner.sol
100.00,96.70,0xe407f3736d7a19f7d54af3dbbb25ad6353585d3a,smart-contract-sanctuary-ethereum/contracts/mainnet/e4/e407f3736d7a19f7d54af3dbbb25ad6353585d3a_BoomerangLiquidity.sol
100.00,72.08,0x0af44e2784637218dd1d32a322d44e603a8f0c6a,smart-contract-sanctuary-ethereum/contracts/mainnet/0a/0af44e2784637218dd1d32a322d44e603a8f0c6a_MatryxToken.sol
