N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
100.00,91.67,0xF7D0A4d2a3b4E346323b1BC30156f1858A449Cc3,smart-contract-sanctuary-ethereum/contracts/mainnet/f7/F7D0A4d2a3b4E346323b1BC30156f1858A449Cc3_BridgeUpgradeable.sol
100.00,91.67,0x7969a5baB09fA182B9c1731dc9c15DBA02De2480,smart-contract-sanctuary-ethereum/contracts/mainnet/79/7969a5baB09fA182B9c1731dc9c15DBA02De2480_BridgeUpgradeable.sol
100.00,91.67,0x41Aa1a1BA354A5b57E1338907035Abf0DBeDa3e6,smart-contract-sanctuary-ethereum/contracts/mainnet/41/41Aa1a1BA354A5b57E1338907035Abf0DBeDa3e6_APMorganMinterMainnet.sol
100.00,91.67,0x266c8f8cda4360506b8d32dc5c4102350a069acd,smart-contract-sanctuary-ethereum/contracts/mainnet/26/266c8f8cda4360506b8d32dc5c4102350a069acd_fTokenOC.sol
100.00,91.67,0x953b335124fc4dc81916d3423c0130daefad6108,smart-contract-sanctuary-ethereum/contracts/mainnet/95/953b335124fc4dc81916d3423c0130daefad6108_BridgeUpgradeable.sol
100.00,91.67,0xBa5e9729c72C59044Cf2cd6466dA3B864e2ED83d,smart-contract-sanctuary-ethereum/contracts/mainnet/ba/Ba5e9729c72C59044Cf2cd6466dA3B864e2ED83d_BridgeUpgradeable.sol
100.00,91.67,0xA7Dcd8569A18299F19dD8A3bb21725A4c61E9F70,smart-contract-sanctuary-ethereum/contracts/mainnet/a7/A7Dcd8569A18299F19dD8A3bb21725A4c61E9F70_BridgeUpgradeable.sol
100.00,91.67,0x864251739E944743102babDB1bf6cE385264E4fa,smart-contract-sanctuary-ethereum/contracts/mainnet/86/864251739E944743102babDB1bf6cE385264E4fa_BridgeUpgradeable.sol
100.00,91.67,0x0F1952B985188aCe80006794e0A7EB710e72fBcE,smart-contract-sanctuary-ethereum/contracts/mainnet/0f/0F1952B985188aCe80006794e0A7EB710e72fBcE_BridgeUpgradeable.sol
100.00,91.67,0x606285b3fE057FeF83b23A56132b37D66F8740A2,smart-contract-sanctuary-ethereum/contracts/mainnet/60/606285b3fE057FeF83b23A56132b37D66F8740A2_BridgeUpgradeable.sol
100.00,91.67,0xDbd222c9889efC296a9a7C5AFA6c359cD71C3197,smart-contract-sanctuary-ethereum/contracts/mainnet/db/Dbd222c9889efC296a9a7C5AFA6c359cD71C3197_HCDT.sol
