N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
98.65,79.78,0x7ece965a34fa67c9647b4030ff3bdf1160c6163c,smart-contract-sanctuary-ethereum/contracts/mainnet/7e/7ece965a34fa67c9647b4030ff3bdf1160c6163c_LPStaking.sol
96.62,79.42,0x0f5d42b4837e27cc7a7f3a0c59d982ff5598ce5d,smart-contract-sanctuary-ethereum/contracts/mainnet/0f/0f5d42b4837e27cc7a7f3a0c59d982ff5598ce5d_LPStaking.sol
94.59,79.86,0x240104bbbb3f3224f7820ac0793b162a395b000f,smart-contract-sanctuary-ethereum/contracts/mainnet/24/240104bbbb3f3224f7820ac0793b162a395b000f_FluxCapacitor.sol
93.92,77.36,0x25c265a069500947e94e9387a92f920c4417abce,smart-contract-sanctuary-ethereum/contracts/mainnet/25/25c265a069500947e94e9387a92f920c4417abce_LiquidityProvider.sol
93.92,77.36,0xacabc941a60a39171fc0912c1b836e56148fb7e2,smart-contract-sanctuary-ethereum/contracts/mainnet/ac/acabc941a60a39171fc0912c1b836e56148fb7e2_LiquidityProvider.sol
93.92,79.86,0x7bd766bd5c19649e55eba5bfed156ad7b6681c2a,smart-contract-sanctuary-ethereum/contracts/mainnet/7b/7bd766bd5c19649e55eba5bfed156ad7b6681c2a_Anomalies.sol
93.92,82.13,0xCdf52ff9C91bF05A4fAfd1a2abfA531566AeBed8,smart-contract-sanctuary-ethereum/contracts/mainnet/cd/Cdf52ff9C91bF05A4fAfd1a2abfA531566AeBed8_LunaSwap.sol
93.92,80.28,0x1F07eCD6b4995f4576a024d450e91760298125D0,smart-contract-sanctuary-ethereum/contracts/mainnet/1f/1F07eCD6b4995f4576a024d450e91760298125D0_Game.sol
93.92,82.13,0xFd1FE5FAD3dD7EC8a72fA6C3fC5a574cad85121a,smart-contract-sanctuary-ethereum/contracts/mainnet/fd/Fd1FE5FAD3dD7EC8a72fA6C3fC5a574cad85121a_UniverseSwap.sol
93.92,79.83,0x9220EF478fd8a05EdF4f56c9311FE070B42DFdfa,smart-contract-sanctuary-ethereum/contracts/mainnet/92/9220EF478fd8a05EdF4f56c9311FE070B42DFdfa_SousChef.sol
93.24,83.13,0xcf15338a14aa2797879fa8607f51356dec5c8402,smart-contract-sanctuary-ethereum/contracts/mainnet/cf/cf15338a14aa2797879fa8607f51356dec5c8402_TRITON.sol
93.24,80.79,0x3d3097cd94fec5dc823e5025a59438e63757dc79,smart-contract-sanctuary-ethereum/contracts/mainnet/3d/3d3097cd94fec5dc823e5025a59438e63757dc79_PLASMA.sol
93.24,77.22,0x16361f8Ca082c8481E74e53110E4c09Fb6631d55,smart-contract-sanctuary-ethereum/contracts/mainnet/16/16361f8Ca082c8481E74e53110E4c09Fb6631d55_ReefBasket.sol
93.24,80.69,0x54A8C6c4B3256D24652DAE3fC1511c871593DE9e,smart-contract-sanctuary-ethereum/contracts/mainnet/54/54A8C6c4B3256D24652DAE3fC1511c871593DE9e_Whitelister.sol
93.24,79.83,0xFb4d90b4d8380Ab27e7f25315B2fed267BcB892F,smart-contract-sanctuary-ethereum/contracts/mainnet/fb/Fb4d90b4d8380Ab27e7f25315B2fed267BcB892F_FlashStrategySushiSwap.sol
93.24,79.83,0xd7Ed9a4d7DC7Ce4066d0e32FF993bf59c89e3648,smart-contract-sanctuary-ethereum/contracts/mainnet/d7/d7Ed9a4d7DC7Ce4066d0e32FF993bf59c89e3648_FSushiCookV0.sol
93.24,79.83,0xCBF9d2A85426E8b106E268688850130420807C76,smart-contract-sanctuary-ethereum/contracts/mainnet/cb/CBF9d2A85426E8b106E268688850130420807C76_FarmingLPToken.sol
93.24,79.83,0xb0677111668F8f2a2BEb8712965Cb46896ee7439,smart-contract-sanctuary-ethereum/contracts/mainnet/b0/b0677111668F8f2a2BEb8712965Cb46896ee7439_FSushiCookV0.sol
93.24,79.83,0x77b8E6e577fd3e90553dbF205D3854a649414741,smart-contract-sanctuary-ethereum/contracts/mainnet/77/77b8E6e577fd3e90553dbF205D3854a649414741_FlashStrategySushiSwapFactory.sol
93.24,79.83,0x3e55AC0E6724BBe8aB40a60771B5D60fC8e93404,smart-contract-sanctuary-ethereum/contracts/mainnet/3e/3e55AC0E6724BBe8aB40a60771B5D60fC8e93404_SushiBarVault.sol
93.24,79.83,0x8f77a1f6D36c6F3005B33E4071733C7057463Ca5,smart-contract-sanctuary-ethereum/contracts/mainnet/8f/8f77a1f6D36c6F3005B33E4071733C7057463Ca5_FSushiBar.sol
93.24,79.83,0xEE083E0F0f5dE2ff34662F1ef6f76d897d5047EF,smart-contract-sanctuary-ethereum/contracts/mainnet/ee/EE083E0F0f5dE2ff34662F1ef6f76d897d5047EF_FarmingLPTokenFactory.sol
93.24,79.83,0x5d8F31F88DBd4B05c3e5Fb60743aF281259E64b8,smart-contract-sanctuary-ethereum/contracts/mainnet/5d/5d8F31F88DBd4B05c3e5Fb60743aF281259E64b8_SousChef.sol
93.24,79.83,0xe4CC24Fa7bbcCD83cF10a20760B1b842Cb750421,smart-contract-sanctuary-ethereum/contracts/mainnet/e4/e4CC24Fa7bbcCD83cF10a20760B1b842Cb750421_FSushiKitchen.sol
93.24,79.83,0x991660133a987F21c6225027C33B9B5680272850,smart-contract-sanctuary-ethereum/contracts/mainnet/99/991660133a987F21c6225027C33B9B5680272850_SousChef.sol
93.24,79.83,0x99cf6EA7bCCCc53B11209Dc32432a7427DA906E9,smart-contract-sanctuary-ethereum/contracts/mainnet/99/99cf6EA7bCCCc53B11209Dc32432a7427DA906E9_FSushiKitchen.sol
92.57,82.68,0xc77Fa76d7F30fb10e2D39A47861bA1704092e86e,smart-contract-sanctuary-ethereum/contracts/mainnet/c7/c77Fa76d7F30fb10e2D39A47861bA1704092e86e_StrategyCvxHelper.sol
92.57,82.68,0xd2d68d896cc88ae75eede5ac0ee109cecf2b6d72,smart-contract-sanctuary-ethereum/contracts/mainnet/d2/d2d68d896cc88ae75eede5ac0ee109cecf2b6d72_StrategyCvxCrvHelper.sol
