N-gram Similarity,Levenshtein Similarity,Contract Address,File Path
86.36,75.00,0x9473481877cb241b0c8f647bf841973196e61a1d,smart-contract-sanctuary-ethereum/contracts/mainnet/94/9473481877cb241b0c8f647bf841973196e61a1d_PropToken.sol
86.36,75.00,0x400e9f16c25ae165a5c526a13289cb7d0f12b966,smart-contract-sanctuary-ethereum/contracts/mainnet/40/400e9f16c25ae165a5c526a13289cb7d0f12b966_MindsBoost.sol
86.36,83.33,0x663e4229142a27F00baFB5D087e1e730648314c3,smart-contract-sanctuary-ethereum/contracts/mainnet/66/663e4229142a27F00baFB5D087e1e730648314c3_PandaCore.sol
86.36,75.00,0x50c367245ae216e0e2699ba9b1d8e1645d8a7e6b,smart-contract-sanctuary-ethereum/contracts/mainnet/50/50c367245ae216e0e2699ba9b1d8e1645d8a7e6b_PChannelBct.sol
86.36,75.00,0xebb060f9d0029082a04f78d84b9fb9d3d26f9a93,smart-contract-sanctuary-ethereum/contracts/mainnet/eb/ebb060f9d0029082a04f78d84b9fb9d3d26f9a93_Referral.sol
86.36,73.61,0xa1f58f081c67dfd9ef93955c06877cbf357b5c56,smart-contract-sanctuary-ethereum/contracts/mainnet/a1/a1f58f081c67dfd9ef93955c06877cbf357b5c56_DogRace.sol
86.36,79.17,0x716d8d76baa029479df0f0604169950153b8f268,smart-contract-sanctuary-ethereum/contracts/mainnet/71/716d8d76baa029479df0f0604169950153b8f268_Betting.sol
86.36,79.17,0xefc391aba7600da1964b9ae330e3f901d1306188,smart-contract-sanctuary-ethereum/contracts/mainnet/ef/efc391aba7600da1964b9ae330e3f901d1306188_Betting.sol
86.36,79.17,0xd9e8a52f712b0273770581f33b766a76724408d3,smart-contract-sanctuary-ethereum/contracts/mainnet/d9/d9e8a52f712b0273770581f33b766a76724408d3_Betting.sol
86.36,79.17,0x6e1be153e35f23a9c3b37991e29580e350084403,smart-contract-sanctuary-ethereum/contracts/mainnet/6e/6e1be153e35f23a9c3b37991e29580e350084403_Betting.sol
86.36,79.17,0x48c71f27e217f16962c9a39ff43d815d74f417e1,smart-contract-sanctuary-ethereum/contracts/mainnet/48/48c71f27e217f16962c9a39ff43d815d74f417e1_Betting.sol
86.36,79.17,0x4b2b6ee9271cca9f12b81f94a70dd41cbad50d01,smart-contract-sanctuary-ethereum/contracts/mainnet/4b/4b2b6ee9271cca9f12b81f94a70dd41cbad50d01_Betting.sol
86.36,79.17,0x587a7c22f24f4f00e3a2b1c984ef290ce7d132d9,smart-contract-sanctuary-ethereum/contracts/mainnet/58/587a7c22f24f4f00e3a2b1c984ef290ce7d132d9_EtherHiLo.sol
86.36,79.17,0x5cee173ee3a9568a4d66d882d78fdf5724251e82,smart-contract-sanctuary-ethereum/contracts/mainnet/5c/5cee173ee3a9568a4d66d882d78fdf5724251e82_EtherHiLo.sol
86.36,79.17,0x92ea0d71b3f51883968e52da5db41baf8b35b4c1,smart-contract-sanctuary-ethereum/contracts/mainnet/92/92ea0d71b3f51883968e52da5db41baf8b35b4c1_EtherHiLo.sol
86.36,79.17,0xa1e70923902524faf901a3978f499908f689d114,smart-contract-sanctuary-ethereum/contracts/mainnet/a1/a1e70923902524faf901a3978f499908f689d114_EtherHiLo.sol
86.36,79.17,0x15a1f9e9827bb0130b08479f3aa4d0f491274c8a,smart-contract-sanctuary-ethereum/contracts/mainnet/15/15a1f9e9827bb0130b08479f3aa4d0f491274c8a_EtherHiLo.sol
86.36,73.61,0x7510c77163683448b8dc8fe9e019d9482be1ed2b,smart-contract-sanctuary-ethereum/contracts/mainnet/75/7510c77163683448b8dc8fe9e019d9482be1ed2b_KlerosGovernor.sol
81.82,75.00,0x15ed8f17a85b4c5650757373feea9058d089a874,smart-contract-sanctuary-ethereum/contracts/mainnet/15/15ed8f17a85b4c5650757373feea9058d089a874_JudgmentCoin.sol
81.82,75.00,0xf8ee021f63fd559c4027d16c1f6021e1b9d12b80,smart-contract-sanctuary-ethereum/contracts/mainnet/f8/f8ee021f63fd559c4027d16c1f6021e1b9d12b80_JudgmentCoin.sol
81.82,75.00,0xf81500dbe30313c32d92db846f4e3276d4167a44,smart-contract-sanctuary-ethereum/contracts/mainnet/f8/f81500dbe30313c32d92db846f4e3276d4167a44_TipSmart.sol
